Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
9115,6.862150411,1.43E-05,6.932684817,153.6787656,3.26E-43,1.83051465,Colorless,0.032056384,0.551933718,0.173283997,1.324384284,80.45852208,793.8469075,2.417080145,0.015319724,319.1127171,Aquifer,32.62595975,67.97242812,July,7,11,0
9116,7.835224569,0.181570335,2.417622185,227.8110249,2.58E-190,0.772926863,Colorless,0.149855348,0.013939941,0.360992759,1.289580906,116.7063639,208.8133515,3.611159186,0.000440956,11.80055922,River,7.950902892,66.12426099,June,27,16,0
9117,7.996997608,8.32E-08,9.15243267,334.1977672,5.19E-162,0.446791247,Light Yellow,0.008704486,0.394614843,0.130490328,3.774598662,155.9835688,440.8525692,2.659361039,2.35E-12,30.80493864,Aquifer,19.54263344,56.26600835,January,26,13,0
9118,7.417912664,1.07E-25,4.553553559,149.5720228,3.94E-37,0.793949803,Near Colorless,0.090648954,0.632641978,0.930713685,2.044054595,66.20734574,375.7921941,4.040624704,0.039600096,412.2901147,River,16.15008676,36.529041,July,26,4,0
9119,7.549602326,5.76E-06,4.925085986,135.1644812,4.92E-19,2.164457028,Colorless,0.32476201,0.754385324,0.896759236,0.111808426,117.5440356,461.2899286,2.411061594,2.33E-06,219.5706477,River,15.37033814,66.36156483,August,28,4,1
9120,7.379041576,0.001433357,4.900726658,82.5141869,4.24E-67,0.100446725,Near Colorless,0.090441454,0.826864687,0.48676011,2.294234645,140.0469262,392.2854617,4.128587652,0.000104496,72.97368459,Spring,26.62437199,71.36444677,May,8,5,0
9121,7.292984456,1.03E-06,4.732565041,199.2513018,7.53E-75,1.682652381,Colorless,0.236588417,0.16137035,0.367349611,2.907730155,124.914399,261.4393943,2.317872938,0.00632565,72.20859974,Well,9.55912112,54.09680107,September,6,12,0
9122,7.911401715,2.45E-05,7.730417763,225.8119517,2.79E-97,2.35127809,Colorless,0.35488092,0.01847554,1.925938496,1.702307137,121.5855932,378.0564349,3.775619904,2.82E-05,525.8512434,Reservoir,9.31029488,39.27709819,July,,12,1
9123,6.718099367,0.205839312,2.555484216,203.9531296,,0.28061681,Colorless,0.000870511,0.27359116,0.149388767,1.627648875,171.6273591,,2.32297817,4.38E-15,135.6885948,Lake,56.58364205,59.13073195,December,24,5,1
9124,7.62524226,1.47E-05,7.673698008,244.6502645,3.19E-11,0.402572743,Colorless,0.056463538,0.690190918,0.351302471,0.592649041,97.97712792,79.61071607,3.46356868,0.000648475,480.2176634,Aquifer,12.37995578,89.10392389,May,16,3,1
9125,7.029900702,0.549377999,4.593432126,99.15520145,1.38E-16,3.8761919,Faint Yellow,0.494454571,,0.446469171,,100.4508371,283.0859511,4.001145114,0.002666735,188.3636601,Lake,18.94791584,61.41186904,June,15,10,0
9126,7.852931161,0.001654918,7.061125988,213.8275903,8.56E-49,0.115883391,Faint Yellow,0.043838358,0.096742751,0.607964493,0.867626368,194.3855225,178.3341359,3.554281773,7.21E-08,484.1468102,Lake,10.40116981,85.11427729,May,26,18,1
9127,7.375762582,0.025761635,3.273478779,202.6700666,1.33E-113,2.440326516,Faint Yellow,0.334380822,0.123028539,0.001370678,1.696202749,77.72231432,203.5957764,3.792491781,1.13E-07,219.9168884,,6.764151917,73.85166291,August,12,19,0
9128,7.90988874,0.010800711,5.147381,153.5375983,3.21E-55,1.030197643,Colorless,0.219632658,0.445743214,0.314967891,1.50136793,159.6996962,481.4813716,2.760575093,0.000575641,96.22144429,Spring,14.50423497,76.30953853,January,29,3,0
9129,7.780669521,2.38E-12,2.565247832,95.60315154,1.90E-07,0.455003973,Faint Yellow,0.368629547,0.602798701,0.351656531,2.061578587,103.4223793,880.7823253,3.002162972,0.016234835,38.04327397,River,15.75012724,53.90327617,July,6,4,1
9130,7.723850939,0.031302843,7.069641396,158.2605539,1.67E-133,0.922200249,Near Colorless,0.317248794,0.561270502,1.022968205,3.008960397,120.6675808,420.2923177,3.691101662,0.000108269,79.57154049,River,64.01278925,71.27340402,September,10,18,1
9131,7.979900238,2.76E-06,6.242589975,89.53148796,6.29E-274,0.773486454,Faint Yellow,0.280529361,0.124735043,0.405095104,2.604411018,232.7100807,354.6519596,2.448469529,2.37E-09,188.940185,Stream,8.056937551,56.84921613,August,16,20,1
9132,8.355650743,5.76E-10,6.907637838,155.4772295,1.97E-306,0.177861765,Colorless,0.001991191,0.16011132,0.184762071,1.403401701,107.7525737,550.5442964,3.722476135,0.006593067,290.8686784,Lake,16.79109333,72.02910922,September,22,23,1
9133,6.935699502,0.116297336,4.15482575,207.0515497,8.52E-65,2.25700708,Faint Yellow,0.112108258,0.754361703,0.000562511,2.115195821,115.8718977,380.7067301,3.392841059,1.98E-06,496.9809271,Aquifer,6.008881189,55.73039924,August,31,11,0
9134,6.762440582,4.81E-06,3.557705999,281.6725873,7.56E-59,3.95092421,Near Colorless,4.349347757,1.270832558,0.170226149,2.151940895,196.2492018,292.9188764,2.91516362,3.01E-10,270.0760619,Aquifer,13.76004455,85.0677247,September,3,18,1
9135,6.945108834,0.000126991,8.368054406,202.6323587,7.81E-116,0.944451971,Near Colorless,0.090218248,0.538583361,0.614033848,0.567493051,123.4290094,596.2354711,2.977980603,3.56E-05,365.4207291,Ground,33.26289377,55.03441517,July,19,2,1
9136,8.042207932,0.000182153,6.826627448,222.120628,6.11E-63,0.881618575,Near Colorless,2.07E-06,0.328555647,,0.755518644,144.1390662,471.4897806,3.230087713,0.002519753,457.1094196,Ground,,57.59827252,February,22,10,0
9137,7.764502837,0.018162468,2.084503687,,6.75E-54,1.736637886,Colorless,0.208069103,0.329231025,0.072168173,1.778119759,78.38016607,494.7973974,2.809003138,4.55E-06,494.1128003,River,20.98883623,70.18950278,August,14,15,0
9138,6.929457957,0.044720815,3.073387019,165.5511013,1.65E-09,2.008796788,Faint Yellow,0.183760905,1.660863426,0.190896733,1.36405953,145.3072346,419.7935106,2.920562653,5.88E-09,353.259449,Aquifer,17.33590882,50.65688143,May,17,9,0
9139,7.755565513,6.30E-06,7.616723509,127.4307871,2.08E-60,0.261213419,Faint Yellow,0.044307233,0.33345693,0.067455889,1.87808504,173.2363583,,3.570554443,0.016086275,287.4089467,Ground,8.730532557,74.92955011,September,8,20,0
9140,7.546891832,1.41E-15,5.495631036,,1.07E-28,0.406517681,Near Colorless,0.299068572,0.367810024,0.36320073,1.747060634,127.4172331,969.1216274,2.586671789,0.025376695,42.77199727,Well,13.56119737,61.8753603,September,27,0,1
9141,8.2402343,0.000400905,6.216001431,199.5831469,1.08E-28,0.766810258,Near Colorless,0.530939311,0.139420873,0.003120217,2.093210649,38.25990785,261.8729018,3.002973435,0.033670039,75.39913163,,44.60655311,62.04320967,,6,12,1
9142,,4.20E-07,6.346742758,122.5876847,0.000385073,0.300531134,Near Colorless,0.719906329,,0.115059829,1.072568403,127.0673959,619.7011915,3.789661459,0.000827983,281.9925784,Well,,67.91512135,May,4,12,1
9143,7.300911684,8.63E-06,2.736759295,126.6322576,0.000132919,1.582868103,Faint Yellow,0.418884257,0.679944177,0.124067357,0.594119038,227.1113012,395.6487665,2.435170708,0.003352563,294.9658792,Stream,11.9053423,43.11542079,February,20,1,0
9144,7.945442764,0.019931352,2.822139262,189.7593732,2.79E-118,0.236070273,Colorless,0.145224199,0.856552351,0.651254731,2.910004785,87.63328484,177.5028986,4.032842732,1.78E-11,92.5245881,Well,67.68603074,55.69577214,December,20,18,0
9145,6.509223278,0.000558788,8.740523294,142.0524989,5.26E-129,1.891091763,Near Colorless,0.575354911,0.44813134,0.06648429,,225.9471606,318.0796523,2.941618017,0.000248947,438.0950803,Aquifer,14.453625,53.17455717,July,8,16,1
9146,8.147160827,1.39E-14,4.736042294,200.6068873,8.55E-133,1.589163468,Near Colorless,0.369632644,1.072092785,0.000782407,3.096392257,79.75102594,230.2254385,3.138522711,9.74E-07,260.801798,Lake,12.99976817,53.3077864,January,28,23,0
9147,7.352762212,0.000465615,8.401962276,225.2526332,4.21E-89,0.467513192,Near Colorless,0.490403777,1.375469072,0.280985008,2.8737708,132.267022,432.3910424,3.990114103,4.56E-05,26.44910699,River,24.38668497,62.61815869,September,12,14,1
9148,8.089343732,2.76E-05,7.757530963,147.121404,3.17E-08,3.055671335,Colorless,0.033818858,0.732597075,0.208466927,2.267819782,,650.3321035,2.004589663,0.000911592,195.7862705,Spring,6.695347228,92.15757632,August,15,22,0
9149,7.600282694,0.886042036,3.217857598,352.1013973,0,0.320747869,Faint Yellow,0.928488142,2.362066023,0.532572633,3.934715708,277.9846995,,2.070475536,6.02E-08,152.3897923,Ground,22.09712309,75.81452948,January,10,2,0
9150,7.602303997,0.024607855,8.368819487,228.2030856,5.04E-40,0.154106526,Colorless,0.052374807,0.51447059,0.217366218,1.809449974,123.7352432,646.7812487,3.644789125,1.49E-05,389.8683731,Aquifer,16.48465645,51.7654755,September,25,0,0
9151,6.871509386,0.055117571,9.996116445,247.3416836,0,0.446607123,Near Colorless,0.458492655,0.670386564,0.057582208,1.605870526,133.5943264,464.3182527,3.842335208,0.000289886,377.9351634,Stream,21.75792176,79.85815591,November,8,14,0
9152,7.392002928,0.000176404,5.58823619,198.0600566,0.011417461,3.695686709,Near Colorless,3.213696507,0.683827278,0.610518256,3.256315437,110.4512262,264.884861,2.675726457,0.037920908,485.7404724,Ground,19.73677909,92.03690512,October,26,7,1
9153,,0.00049528,4.996802684,169.6419111,3.00E-93,0.715857984,Colorless,0.029246157,0.647769442,0.060372614,0.372391958,200.0465547,220.9242586,2.326836622,1.86E-05,190.4553671,Lake,22.90723951,58.65863631,March,10,3,0
9154,7.204773352,1.88E-07,9.989667537,135.5499555,9.05E-12,1.4138407,Near Colorless,0.213038527,0.769859171,0.070842886,0.454509485,122.177451,506.2885654,2.163937837,4.71E-09,141.7002764,Reservoir,11.8040252,92.80884679,November,30,16,1
9155,7.622264527,2.86E-06,8.269146856,138.807156,1.43E-51,0.905645755,Colorless,0.113392428,,0.225616282,2.073707757,121.7697826,820.9432018,3.307872319,0.023285976,485.77321,Well,28.32350853,93.78641451,October,29,11,1
9156,8.067601254,5.62E-09,2.291948091,110.5317225,0.000385863,4.867706796,Faint Yellow,0.000112097,0.219087478,0.920611158,1.592947777,103.231199,351.6098134,3.46648593,0.001740118,101.0395107,Aquifer,44.82315204,101.6417441,December,15,7,0
9157,7.29444886,0.00220109,4.988547606,192.7999986,5.56E-41,4.624775035,Near Colorless,0.45341532,0.21488172,0.033946592,0.985000984,163.824659,344.2735464,3.09913786,0.002916976,357.5332979,Aquifer,19.70554051,58.48209335,January,14,23,0
9158,7.291367886,0.000511274,3.668406221,119.3117617,3.75E-33,0.359522327,Colorless,0.289510705,0.203565206,0.965432154,,243.8998424,392.7585816,2.778394773,6.61E-06,113.0745233,Spring,4.258364106,55.51045487,January,31,23,1
9159,6.869132134,0.042758357,5.612080532,200.3849913,2.30E-198,1.401130573,Colorless,0.627014442,0.132491996,,1.978613729,51.66582984,1011.137998,2.616219562,3.30E-08,41.55776319,Lake,9.9820359,88.57432084,October,30,11,1
9160,7.936348695,7.63E-05,8.215312021,127.2670823,5.94E-136,0.408285987,Faint Yellow,0.001190237,0.362396962,0.860268757,1.968825974,212.4874916,323.6804137,2.851574736,0.021591578,316.8178626,Spring,16.45796194,84.07415604,December,26,6,1
9161,6.760673199,0.028512425,4.974709302,108.2687807,6.50E-05,0.425254321,Near Colorless,0.037156466,0.15946765,,1.079076619,246.1750796,336.9698546,3.791918811,0.00047918,349.8310993,Stream,14.45795614,74.08011317,June,10,15,1
9162,7.435069737,0.192415359,7.281604482,,7.12E-74,3.153522367,Colorless,0.262454268,1.085013969,0.645349499,0.240088507,204.4928797,258.0005051,3.80137971,0.040576096,351.2976626,Stream,22.49478289,69.5722883,January,22,6,0
9163,8.262806209,0.003101397,,182.3885521,2.13E-112,0.045475719,Colorless,0.769613826,0.940479665,1.014337544,1.040371657,78.88934109,263.3236615,2.879327696,0.014349482,246.4218221,Spring,14.644931,58.06357381,October,17,1,0
9164,8.112904193,0.039326921,4.596317965,101.0886911,7.45E-49,3.913838392,Colorless,0.460586203,0.315321385,0.137311445,2.716587453,168.804645,371.2124515,2.57628209,0.000354669,236.961782,River,16.20954643,65.27820391,December,17,4,1
9165,7.660544456,0.00305658,4.384206586,207.2372321,5.54E-211,0.904784121,Near Colorless,0.047972727,0.172595515,0.457275306,0.288718217,245.6980813,123.2022053,2.803122982,0.000825558,120.5900203,Stream,17.85947629,61.35255226,November,20,13,1
9166,7.471542531,8.30E-08,5.378918583,121.4224454,1.23E-223,0.890035254,Colorless,0.141369637,0.066180976,0.194035038,0.384226842,137.1523712,548.7463367,3.559336942,3.88E-06,281.9708112,Reservoir,14.49396537,70.9048875,July,27,16,0
9167,7.761928152,1.68E-06,7.495403691,,4.77E-11,2.989079551,Near Colorless,0.494545188,0.325204787,0.231161119,,92.45534679,404.9316834,4.185559471,0.003343759,482.7106948,Aquifer,39.26923749,55.64521881,April,18,8,0
9168,7.009518584,0.012379479,3.960593549,232.5667611,6.21E-43,0.379591046,Colorless,0.106695183,0.102186112,,1.358898737,208.7917044,568.776009,3.605244368,0.004524716,220.8225462,River,14.82800991,24.94762022,September,19,0,1
9169,6.976714213,0.000414764,1.348607387,,6.27E-187,0.366184706,Colorless,0.000363793,0.630418446,0.474472584,0.848626606,96.81296887,701.2008344,2.178025266,0.000497841,120.8633676,Well,22.17343117,,May,21,2,1
9170,7.637825607,0.009538202,3.299799648,219.1555117,6.81E-182,9.792983715,Faint Yellow,4.97177491,0.031282588,1.345438736,0.429306403,124.8420626,438.0600896,1.805477442,7.02077957,248.7075175,Ground,27.84457369,37.25262991,February,17,15,0
9171,8.461388958,0.02123307,6.971383016,195.0252209,1.37E-306,1.435077083,Faint Yellow,0.367431557,0.167947093,0.086289566,0.527575223,60.02932205,826.9939761,2.004357944,0.015757681,55.05249915,Lake,20.7668219,47.73730265,October,29,5,0
9172,7.190481967,0.025746937,6.294727486,176.0458061,7.29E-28,0.170880577,Colorless,0.098655567,1.150327719,0.062893677,2.900957898,199.1504996,276.3834747,2.396839714,0.019205882,39.35784149,Well,11.9538285,48.59708187,March,18,3,1
9173,7.580631628,0.00054455,7.079084477,,1.12E-22,1.59073132,Colorless,0.019532482,0.323221868,0.608403018,0.297691723,97.46356186,417.6386529,4.00391568,0.00149345,111.9662474,Well,10.16664305,65.25242622,May,31,3,1
9174,8.424247801,1.11E-18,9.789672215,199.2494777,4.50E-102,0.14291831,Faint Yellow,0.028522676,0.139056698,0.708834086,2.011168057,173.852049,1017.429903,3.11573553,3.11E-06,144.1353339,Reservoir,17.21563799,54.09689637,November,4,20,1
9175,8.193739983,1.47E-10,2.67992887,158.5930508,3.05E-62,1.847953924,Colorless,0.018750092,0.461403409,0.52145177,1.264928548,242.7883704,428.5680283,4.184352689,1.51E-05,152.6518874,Spring,12.76152965,64.37481958,January,7,2,0
9176,6.717422752,0.017552811,6.76993375,153.0975741,5.74E-42,0.500667772,Near Colorless,0.054894454,0.987473,0.265706022,2.227039493,53.9898324,169.5443709,3.330632829,0.002586165,169.6020558,Reservoir,41.54525025,52.46482474,January,6,12,0
9177,5.140928577,0.596791919,3.16407548,197.8865438,1.40E-07,1.484227278,Faint Yellow,0.007215008,2.998331189,0.017650661,0.775736534,218.9599083,761.9402279,2.281951576,0.001403373,94.93771587,River,27.64780294,11.3442216,June,13,4,1
9178,7.669681384,0.005704456,6.337447963,214.3458253,1.29E-26,2.418806067,Faint Yellow,0.293038064,0.365650544,0.149205327,2.287379521,134.1728208,481.3946744,2.931055656,0.000481291,136.1143488,Spring,9.003340015,70.50395079,March,16,8,0
9179,7.142258028,6.75E-07,8.511782418,120.973386,9.397e-321,1.909198741,Near Colorless,0.000858915,0.112530408,,1.926303291,147.060583,339.1261898,3.064870716,9.91E-07,257.9774726,Reservoir,8.490640581,57.12065806,January,14,1,0
9180,8.398854619,1.51E-06,6.900462396,154.0037127,8.85E-67,1.859181394,Near Colorless,0.294696084,0.052498529,0.734768844,0.445384923,38.74006825,372.896147,3.042071485,0.00482468,20.0054811,Lake,13.39638951,69.06918618,August,22,18,1
9181,7.960764704,0.004236887,4.172976569,182.5314441,7.75E-67,1.465725217,Near Colorless,0.110724281,1.131311656,0.353726291,1.103039809,169.2851986,,2.776092719,2.73E-06,445.8369731,Spring,8.464902357,55.75096373,July,6,7,0
9182,8.350012272,0.062093749,5.601585837,179.0534801,6.10E-158,2.03725444,Near Colorless,0.33475821,0.325488003,0.410594599,0.473966914,165.1168226,810.2383845,2.37199604,0.012825656,221.5016131,Ground,36.48341711,63.26252395,January,10,8,1
9183,6.685149905,0.175544351,4.625417273,154.0096715,1.22E-45,3.177498245,Colorless,0.038620226,,,,213.9991712,450.7673374,3.009480439,0.024568727,372.9505031,Reservoir,19.36315081,24.34527903,October,21,2,0
9184,7.486478023,0.000207092,1.951677378,113.8706079,7.91E-53,1.913931718,Near Colorless,0.061130286,0.714586711,0.266617439,2.503175379,217.1884514,275.2755603,3.045283263,2.39E-22,96.92271921,Lake,21.61821671,58.98604439,April,18,6,0
9185,7.437854536,0.000186461,6.703578922,203.2793963,0,0.903781241,Faint Yellow,0.591939132,0.936371223,0.962646051,0.488383653,203.6391955,482.5119929,2.8033084,2.73E-05,446.3460502,Aquifer,11.58165922,50.20665829,October,22,2,1
9186,7.805082919,1.40E-07,4.24758716,163.7939601,9.83E-166,0.002986966,Faint Yellow,0.045987853,0.198597578,0.141752485,2.108586789,102.7930867,615.0514116,3.41240038,0.011008768,387.1164184,Spring,11.96114033,56.68395191,May,4,21,0
9187,7.349537187,0.03199383,6.212598222,133.5335244,1.87E-06,0.215992151,Near Colorless,1.008468196,0.561275203,0.651805826,0.80636581,162.8117113,212.1664399,2.987689862,1.44E-10,197.3554496,River,12.1826004,30.26618197,August,29,7,0
9188,7.375232283,0.010490981,8.249048123,193.1476338,1.35E-105,1.951036451,Faint Yellow,0.051206845,0.556613852,0.095390144,2.349415425,98.25227402,302.8666343,2.364432097,0.007842348,341.3324607,Stream,13.26000698,78.06784514,April,14,19,1
9189,6.751190697,0.000168555,6.006152045,181.0840878,4.33E-59,3.887656556,Colorless,0.416283154,0.524628923,0.193593538,1.983105718,99.40144134,437.2003798,2.76653,3.03E-10,202.1172415,Reservoir,13.7497174,75.92653616,January,10,2,1
9190,8.303256583,0.013781355,3.087239827,82.52166836,0,1.039668487,Faint Yellow,0.560685356,0.640842247,0.081033513,2.084923891,97.05781292,425.4281731,2.954436636,2.12E-07,444.7147823,Reservoir,10.20731584,59.90762705,December,21,19,1
9191,8.473520467,0.269777835,8.256723672,174.8092714,7.21E-61,0.89801292,Near Colorless,0.156664358,1.152494582,0.212324809,0.227284784,225.7170524,537.9240937,3.908074543,0.001042884,80.36454226,Well,14.198577,50.34408821,May,29,0,0
9192,6.760179271,0.017353843,3.896192826,,1.05E-166,0.534860627,Colorless,0.878559683,1.786886484,0.238386768,2.496391855,164.9234365,281.6203923,3.149096189,0.038109929,339.8943559,Stream,6.158249983,64.50116988,July,20,8,1
9193,6.732401494,0.004933564,5.225751718,96.45018331,4.03E-24,2.328309355,Near Colorless,0.61244945,0.67615802,0.717554704,0.185268791,101.9806632,388.6406213,3.477600079,0.001517107,24.48244358,Well,11.45334357,91.19982181,October,30,1,0
9194,8.451379611,0.00022581,6.554604533,118.615516,9.52E-06,2.051200694,Faint Yellow,0.903237513,0.323119348,0.724952508,2.287598509,244.7461532,622.1086307,2.94994085,1.13E-05,415.3564948,Stream,20.2814375,57.61164251,January,11,6,1
9195,6.659594852,0.005212417,7.517660483,235.3201388,3.78E-30,3.352302423,Colorless,0.004192736,0.55400669,0.062369206,2.466539094,84.90719143,585.9754272,3.574282183,6.51E-09,236.7112836,Stream,21.468152,58.94400033,April,,10,0
9196,8.51742449,2.26E-07,4.088209381,204.5941308,7.59E-282,0.357893228,Light Yellow,0.466905166,1.263417826,2.046098332,2.397767553,,529.0962313,2.99856878,0.002492841,116.82574,Ground,24.83078365,74.79469865,December,7,15,0
9197,7.163372562,0.216666038,9.036364715,101.8900464,1.27E-224,1.764848724,Near Colorless,0.522997166,0.853963164,0.09221148,0.565152654,98.14003515,402.3188941,2.772103885,0.000132855,272.2205551,Well,7.617586584,83.48099128,February,22,4,0
9198,7.853177797,0.04053026,4.937512755,183.3036124,1.07E-175,0.70169835,Near Colorless,0.291871085,1.402383026,0.027777373,2.454283462,126.628689,385.689625,1.900878952,2.77E-06,416.1483379,Stream,24.53823011,71.42819447,November,22,10,0
9199,7.682806399,0.281603074,6.247811409,207.8284323,3.64E-42,4.055616407,Faint Yellow,0.024416848,0.238478287,0.73097325,2.187908206,133.61841,73.85816159,2.944352079,3.83E-11,314.8695861,Ground,23.01163986,52.18316789,April,3,5,1
9200,6.804627144,0.003164132,1.938417436,174.6543452,2.20E-25,2.015588618,Near Colorless,0.730456274,0.418640059,0.028736876,1.914565155,148.5701347,307.8402604,3.220924927,4.84E-09,196.1309744,Ground,5.594125469,78.34463327,February,1,17,1
9201,7.110351575,0.000302701,7.506921586,184.8447285,6.20E-53,0.004642302,Near Colorless,0.692266414,0.79645363,0.858241001,1.341852732,94.47716875,154.815369,2.591829112,0.001173377,226.8136669,River,24.09380594,33.35343487,September,3,8,0
9202,8.290569207,0.251211657,6.889864001,212.2592202,1.88E-35,2.63398651,Light Yellow,0.367238335,0.936438161,0.022207713,1.250029519,198.3903112,504.3746325,4.884111927,0.549125369,207.2781233,Ground,27.03377887,103.0456733,April,15,22,1
9203,7.943798105,9.43E-06,6.760514647,244.3249026,2.00E-10,3.974354475,Colorless,0.293105325,1.095767098,0.411606087,1.268695448,111.1766938,395.2844566,3.885944081,2.33E-07,231.6392544,Lake,14.57209133,33.64047252,November,19,21,0
9204,8.150667147,0.242416247,4.675568567,329.141829,2.55E-27,1.686678435,Light Yellow,1.133709161,2.199941392,0.245665487,1.465095942,119.3087891,,3.62191508,8.68E-05,24.10156395,River,5.037340503,46.09134704,September,30,10,0
9205,8.177294087,0.093184093,2.618081177,144.7686483,1.80E-08,,Near Colorless,0.189757995,0.651426474,0.029779708,0.388599297,154.4603652,,2.727419837,7.10E-06,92.59369549,River,15.81731345,52.60683015,August,23,23,0
9206,7.64468454,0.000300921,8.402624874,202.7071516,2.23E-122,0.458020881,Light Yellow,0.046772834,0.385661049,0.071862727,0.355284447,,301.0425186,4.042885079,2.79E-06,166.2377368,Reservoir,15.73429138,50.43589109,June,28,20,1
9207,7.822048237,4.97E-07,6.659906161,146.6702291,1.19E-06,0.995339545,Faint Yellow,0.264363809,1.27749808,1.046302071,0.610042852,88.65285335,680.7197313,2.351896348,1.92E-12,138.1645538,Well,,48.6419315,October,25,3,0
9208,8.188182439,2.92E-08,3.592154308,111.5441052,1.69E-55,1.985768969,Near Colorless,0.019992456,0.105230417,0.001266865,1.315018582,130.4819442,509.4429432,3.306405217,0.019040316,15.75101833,River,46.8268824,19.01646262,June,28,20,0
9209,7.255559846,0.000826882,8.795895748,221.3138041,0.003368945,1.46606239,Near Colorless,0.051040942,0.030037746,0.80035035,0.796467217,145.4529451,650.4366077,3.4540384,1.55E-13,469.466378,Lake,23.33796869,66.59144723,October,31,5,1
9210,6.716838482,0.015228186,2.658157399,111.5829125,8.25E-95,2.546138611,Near Colorless,0.665758859,0.724716525,0.973136206,3.075701724,149.8476039,654.8679153,3.448924705,0.004391836,107.6656168,Well,16.58720755,54.38358453,January,28,,1
9211,7.008120838,0.008617774,6.372398402,227.4088803,4.45E-55,3.244232967,Faint Yellow,0.395975315,0.05458537,0.689661203,0.744590113,,865.8981633,2.231978454,0.000897602,391.8907526,Stream,20.24678094,102.1523307,October,29,1,0
9212,8.212913647,4.91E-06,4.186031286,216.6670931,0,5.293276217,Yellow,0.247137584,2.489759354,0.370628801,2.091199166,109.0836245,643.1738261,3.227517215,0.000134812,576.670475,Ground,11.14647075,32.1973928,July,17,21,0
9213,8.235128388,0.002019345,8.179517438,136.8244545,5.14E-11,0.943773508,Yellow,0.42960264,1.409146661,0.973817818,1.471174811,88.67682573,184.6175263,3.934534728,1.23E-06,12.26085216,Lake,67.88352886,85.6263523,June,30,9,1
9214,7.907957692,0.009830062,7.742396592,155.5708197,1.59E-108,2.008124768,Faint Yellow,0.006056024,0.3379041,0.273854591,0.395760559,221.226413,595.0069878,3.051739581,0.441991708,282.730344,Well,9.07203257,91.72732416,May,9,1,0
9215,6.591504525,4.13E-05,6.135757538,184.8820554,1.00E-49,0.381583766,Colorless,0.152417487,1.109549544,0.034968624,0.583046558,220.975891,566.5632547,3.095143165,4.41E-05,50.02570699,River,40.36775453,77.65347911,February,9,6,0
9216,7.937327204,0.034642583,5.101533217,128.2017043,2.42E-16,1.567300013,Near Colorless,0.028475432,1.065110873,0.112175748,0.900996515,197.6227938,378.6633096,3.437439858,0.005126387,198.2753135,Well,16.6385963,63.62803911,September,15,18,1
9217,8.05481443,0.127153086,2.14679651,173.69028,4.83E-287,0.832252958,Near Colorless,0.089695785,1.106138066,0.199112969,0.669730274,101.0251909,444.1762332,3.621220215,0.011665204,222.2427763,Lake,25.29186507,69.8228082,December,30,1,0
9218,7.633131977,2.06E-05,5.923725308,222.5214296,3.01E-84,4.776330624,Faint Yellow,0.007772194,0.244025198,0.206611261,0.909744028,233.0336455,364.2807974,3.124398808,1.02E-11,477.0453608,Spring,16.74531982,37.99034422,,15,14,1
9219,5.825583219,0.417356519,8.045695571,220.5511498,1.31E-23,3.251853431,Faint Yellow,0.077901446,1.75206029,0.69934866,3.862697029,116.6684838,170.250175,2.541240119,0.061379388,384.5892172,Stream,15.25994775,63.96226755,November,26,7,1
9220,7.192600096,0.270753456,9.763817987,136.6014993,5.56E-193,2.065182024,Near Colorless,0.029603762,0.249166134,0.410269727,0.184204294,115.274982,533.8175656,3.33436293,4.78E-09,313.9796355,Reservoir,12.32905119,62.66573126,December,1,1,1
9221,7.1484055,0.003657638,4.993187498,206.2098851,9.33E-66,2.148089798,Near Colorless,0.793812579,1.587010943,0.26219226,1.640765186,111.0448696,276.7865552,4.160957729,0.000212205,97.1410311,,13.6017644,60.22818491,October,6,13,0
9222,7.908487277,0.051186975,4.50436732,257.9529821,3.19E-06,0.699490334,Colorless,0.255162181,0.953309562,0.234442333,0.289396552,153.6289325,,3.530873481,0.905214055,498.7737871,Lake,6.538096106,79.40341544,March,29,9,0
9223,7.626419952,0.312343812,4.816274308,169.5271962,4.06E-44,2.382694712,Colorless,0.155411582,1.801004385,0.07646818,1.979574241,122.269282,310.6722683,3.773645448,1.00E-05,423.4917576,Well,35.11501895,30.89095077,August,12,16,1
9224,6.680429031,0.000136947,8.528518736,198.2958398,4.38E-25,2.275167822,Colorless,1.05359164,0.978488112,0.065439457,0.285244885,83.0619803,562.2772079,2.157240506,0.000991267,433.2380026,Stream,15.30606983,71.21758397,November,10,14,0
9225,7.096452072,6.39E-14,5.665604175,149.9398385,1.74E-69,3.007326941,Faint Yellow,0.118081155,0.47743821,0.541794039,0.81429858,202.052626,532.4367042,3.619676147,6.99E-11,416.8749334,Aquifer,6.637959175,30.97024908,January,6,13,1
9226,8.350502894,4.53E-05,3.234112262,156.9263866,1.40E-32,1.52708695,Colorless,0.232596396,1.86713698,0.04868305,0.941479737,136.7186845,,3.739940136,1.49E-12,438.3016257,Aquifer,25.30082652,84.37929517,October,7,6,0
9227,7.34055384,0.004018268,,194.3127148,1.13E-89,1.078369688,Colorless,0.510802363,1.558400642,0.597508102,1.564966353,82.90291633,329.1078884,3.644132579,0.000179969,180.9051002,Aquifer,11.84991033,55.44862781,March,18,18,1
